step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
370,0.37,0,0.01964,6.17474e-09,0,-41.52,32.978,
371,0.371,0,0.009493,6.66166e-09,0,-38.3539,32.5914,
372,0.372,0,0.040415,5.36376e-06,0,-35.8192,31.6921,
373,0.373,0,0.014503,7.96892e-09,0,-33.9002,30.3123,
374,0.374,0,0.012347,8.12584e-09,0,-32.5645,28.4997,
375,0.375,0,0.044417,4.95645e-06,0,-31.7638,26.3158,
376,0.376,0,0.041757,2.36547e-05,0,-31.4361,23.8332,
377,0.377,0,0.065027,6.29701e-09,0,-31.5077,21.1337,
378,0.378,0,0.030371,5.22472e-09,0,-31.8963,18.305,
379,0.379,0,0.049443,4.53946e-06,0,-32.5134,15.4377,
380,0.38,0,0.186996,3.22583e-06,0,-33.2675,12.6227,
381,0.381,0,0.012985,2.27716e-09,0,-34.0672,9.94753,
382,0.382,0,0.012763,3.44382e-06,0,-34.8239,7.49428,
383,0.383,0,0.012346,1.02294e-09,0,-35.455,5.33641,
384,0.384,0,0.013272,6.80298e-10,0,-35.8866,3.53665,
385,0.385,0,0.051296,3.66104e-06,0,-36.0553,2.14495,
386,0.386,0,0.010125,2.54667e-06,0,-35.911,1.19702,
387,0.387,0,0.056133,2.30896e-06,0,-35.4176,0.713245,
388,0.388,0,0.011598,5.32087e-10,0,-34.5547,0.698198,
389,0.389,0,0.011959,7.97419e-10,0,-33.3178,1.14065,
390,0.39,0,0.011309,2.08913e-06,0,-31.7183,2.01413,
391,0.391,0,0.01104,2.71962e-09,0,-29.783,3.27807,
392,0.392,0,0.011037,4.31146e-09,0,-27.5528,4.87933,
393,0.393,0,0.017229,1.5933e-09,0,-25.0816,6.75424,
394,0.394,0,0.076709,1.36049e-05,0,-22.4334,8.83097,
395,0.395,0,0.014475,9.28701e-09,0,-19.6809,11.0321,
396,0.396,0,0.012352,1.00805e-08,0,-16.9021,13.2777,
397,0.397,0,0.018372,2.9358e-06,0,-14.1777,15.4875,
398,0.398,0,0.025198,3.42473e-06,0,-11.5885,17.5846,
399,0.399,0,0.011273,7.70364e-09,0,-9.21216,19.4973,
400,0.4,0,0.050094,4.11929e-06,0,-7.12074,21.1622,
401,0.401,0,0.014328,3.59502e-09,0,-5.37829,22.5254,
402,0.402,0,0.014868,2.99996e-09,0,-4.0388,23.5451,
403,0.403,0,0.206345,1.19691e-05,0,-3.14449,24.1919,
404,0.404,0,0.017571,5.9761e-09,0,-2.72469,24.4501,
405,0.405,0,0.069769,7.15275e-09,0,-2.79516,24.3175,
406,0.406,0,0.028586,2.10706e-05,0,-3.35789,23.8053,
407,0.40700000000000003,0,0.018632,4.33105e-06,0,-4.40145,22.9371,
408,0.40800000000000003,0,0.013686,6.94929e-09,0,-5.9018,21.7479,
409,0.40900000000000003,0,0.023839,2.42696e-06,0,-7.82351,20.2824,
410,0.41000000000000003,0,0.013685,4.77669e-09,0,-10.1214,18.5933,
411,0.41100000000000003,0,0.012001,3.69203e-09,0,-12.7422,16.7388,
412,0.41200000000000003,0,0.011074,2.75087e-09,0,-15.6271,14.7811,
413,0.41300000000000003,0,0.023547,4.01753e-06,0,-18.7135,12.7834,
414,0.41400000000000003,0,0.011516,1.59388e-09,0,-21.9373,10.8083,
415,0.41500000000000004,0,0.010705,1.23523e-09,0,-25.2357,8.91558,
416,0.41600000000000004,0,0.011168,1.01665e-09,0,-28.5483,7.1601,
417,0.417,0,0.017347,1.23553e-06,0,-31.8199,5.59043,
418,0.418,0,0.013454,2.32868e-06,0,-35.0016,4.24741,
419,0.419,0,0.013074,2.55075e-06,0,-38.0524,3.16316,
420,0.42,0,0.007518,3.81637e-06,0,-40.9399,2.36041,
421,0.421,0,0.009541,3.54208e-06,0,-43.6414,1.85214,
422,0.422,0,0.013807,3.61329e-06,0,-46.144,1.64165,
423,0.423,0,0.011624,2.37476e-06,0,-48.4443,1.72282,
424,0.424,0,0.012441,3.76094e-06,0,-50.5487,2.08074,
425,0.425,0,0.03156,5.52278e-06,0,-52.4724,2.69255,
426,0.426,0,0.044393,1.05648e-09,0,-54.2384,3.52847,
427,0.427,0,0.032554,1.26403e-09,0,-55.8769,4.55304,
428,0.428,0,0.152097,2.68399e-06,0,-57.4236,5.72636,
429,0.429,0,0.098073,4.4579e-06,0,-58.9187,7.00556,
430,0.43,0,0.01281,1.72498e-09,0,-60.4055,8.34609,
431,0.431,0,0.019612,1.84528e-09,0,-61.9288,9.70318,
432,0.432,0,0.013689,1.96012e-09,0,-63.5337,11.0331,
433,0.433,0,0.011284,2.08484e-09,0,-65.2642,12.2944,
434,0.434,0,0.011079,2.20952e-09,0,-67.162,13.4491,
435,0.435,0,0.072489,6.43952e-06,0,-69.2654,14.4636,
436,0.436,0,0.060713,1.18712e-05,0,-71.6081,15.3093,
437,0.437,0,0.030316,1.76475e-06,0,-74.2187,15.9638,
438,0.438,0,0.02997,1.07895e-06,0,-77.12,16.4106,
439,0.439,0,0.026249,3.69223e-06,0,-80.3281,16.6401,
440,0.44,0,0.036542,1.54494e-05,0,-83.8529,16.6492,
441,0.441,0,0.011877,2.95961e-09,0,-87.6974,16.4414,
442,0.442,0,0.116207,9.84965e-06,0,-91.8578,16.0265,
443,0.443,0,0.012122,2.75924e-09,0,-96.3244,15.42,
444,0.444,0,0.036566,8.15268e-06,0,-101.081,14.6426,
445,0.445,0,0.010004,2.50915e-09,0,-106.108,13.7195,
446,0.446,0,0.012134,4.44889e-06,0,-111.378,12.6794,
447,0.447,0,0.01168,4.12848e-06,0,-116.864,11.5535,
448,0.448,0,0.048281,6.76715e-06,0,-122.533,10.375,
449,0.449,0,0.011253,1.5232e-09,0,-128.352,9.17721,
450,0.45,0,0.01403,2.76809e-06,0,-134.288,7.99347,
451,0.451,0,0.013015,9.8876e-10,0,-140.307,6.85557,
452,0.452,0,0.023871,1.81096e-06,0,-146.377,5.79311,
453,0.453,0,0.035163,5.53185e-06,0,-152.468,4.83267,
454,0.454,0,0.017609,2.0201e-06,0,-158.554,3.99717,
455,0.455,0,0.015795,7.80741e-10,0,-164.611,3.30528,
456,0.456,0,0.014959,7.54712e-07,0,-170.62,2.77107,
457,0.457,0,0.012833,9.11113e-10,0,-176.568,2.40378,
458,0.458,0,0.012842,9.2918e-10,0,-182.446,2.20771,
459,0.459,0,0.010469,9.36333e-10,0,-188.248,2.18229,
460,0.46,0,0.015759,9.59226e-10,0,-193.976,2.32226,
461,0.461,0,0.046754,6.11897e-06,0,-199.635,2.618,
462,0.462,0,0.026213,1.54345e-06,0,-205.235,3.0559,
463,0.463,0,0.210412,4.93626e-06,0,-210.789,3.6189,
464,0.464,0,0.01801,8.66187e-10,0,-216.315,4.28704,
465,0.465,0,0.010615,8.5303e-10,0,-221.833,5.03804,
466,0.466,0,0.011764,2.47499e-06,0,-227.364,5.84798,
467,0.467,0,0.022683,7.75603e-10,0,-232.934,6.69193,
468,0.468,0,0.013298,2.48283e-06,0,-238.567,7.54458,
469,0.46900000000000003,0,0.037216,5.26495e-06,0,-244.289,8.38093,
470,0.47000000000000003,0,0.023913,3.37665e-06,0,-250.125,9.17682,
471,0.47100000000000003,0,0.018605,1.35491e-06,0,-256.099,9.90955,
472,0.47200000000000003,0,0.020778,8.37318e-07,0,-262.234,10.5584,
473,0.47300000000000003,0,0.02635,7.76686e-10,0,-268.551,11.1051,
474,0.47400000000000003,0,0.01168,7.5505e-10,0,-275.068,11.5342,
475,0.47500000000000003,0,0.014804,1.29125e-06,0,-281.801,11.8334,
476,0.47600000000000003,0,0.018625,7.38275e-10,0,-288.762,11.9942,
477,0.47700000000000004,0,0.010555,6.85196e-10,0,-295.959,12.0114,
478,0.47800000000000004,0,0.011905,2.63849e-06,0,-303.398,11.8838,
479,0.47900000000000004,0,0.013694,7.4085e-10,0,-311.08,11.6142,
480,0.48,0,0.013295,7.75287e-10,0,-319.002,11.2091,
481,0.481,0,0.010596,8.64063e-10,0,-327.158,10.6786,
482,0.482,0,0.012264,9.78676e-10,0,-335.537,10.0363,
483,0.483,0,0.028488,1.02764e-09,0,-344.126,9.29918,
484,0.484,0,0.022058,1.34597e-06,0,-352.908,8.48657,
485,0.485,0,0.088669,1.32161e-06,0,-361.862,7.62023,
486,0.486,0,0.019388,2.88374e-06,0,-370.968,6.72354,
487,0.487,0,0.021503,2.61413e-06,0,-380.202,5.82089,
488,0.488,0,0.045177,9.8701e-07,0,-389.538,4.93699,
489,0.489,0,0.030221,8.1052e-10,0,-398.953,4.0962,
490,0.49,0,0.011578,2.80391e-06,0,-408.422,3.32178,
491,0.491,0,0.00815,2.44273e-06,0,-417.92,2.63521,
492,0.492,0,0.010118,2.31406e-06,0,-427.427,2.05548,
493,0.493,0,0.011767,1.36538e-06,0,-436.924,1.59855,
494,0.494,0,0.011263,6.45158e-10,0,-446.394,1.27676,
495,0.495,0,0.010723,6.73154e-10,0,-455.825,1.09844,
496,0.496,0,0.014732,6.50358e-10,0,-465.208,1.06761,
497,0.497,0,0.012098,5.81254e-10,0,-474.54,1.18379,
498,0.498,0,0.010711,6.80702e-10,0,-483.82,1.44199,
499,0.499,0,0.007623,2.9982e-06,0,-493.055,1.83282,
500,0.5,0,0.010442,7.11059e-10,0,-502.253,2.34273,
501,0.501,0,0.090275,3.56994e-06,0,-511.428,2.95445,
502,0.502,0,0.010637,7.1785e-10,0,-520.597,3.64749,
503,0.503,0,0.019527,6.88936e-06,0,-529.782,4.39877,
504,0.504,0,0.013105,9.16118e-10,0,-539.005,5.18339,
505,0.505,0,0.02589,5.10961e-06,0,-548.292,5.97536,
506,0.506,0,0.010365,1.1533e-09,0,-557.668,6.74848,
507,0.507,0,0.012318,1.18212e-09,0,-567.16,7.47717,
508,0.508,0,0.012022,1.29976e-09,0,-576.795,8.1373,
509,0.509,0,0.01533,1.27984e-09,0,-586.595,8.70696,
510,0.51,0,0.148192,7.77563e-06,0,-596.584,9.16718,
511,0.511,0,0.023411,2.14774e-06,0,-606.78,9.50253,
512,0.512,0,0.030857,1.92184e-06,0,-617.199,9.70163,
513,0.513,0,0.031131,6.28791e-06,0,-627.852,9.75751,
514,0.514,0,0.011844,1.40117e-06,0,-638.747,9.66781,
515,0.515,0,0.012838,7.41134e-10,0,-649.885,9.43485,
516,0.516,0,0.013144,3.71567e-06,0,-661.265,9.06557,
517,0.517,0,0.010087,3.07106e-06,0,-672.879,8.57121,
518,0.518,0,0.022001,2.71374e-06,0,-684.716,7.96701,
519,0.519,2,0.105927,0.000120697,0,-696.754,7.27338,0.0683693
520,0.52,2,0.057065,0.000395344,0,-708.804,6.53274,0.269323
521,0.521,2,0.063891,1.47324e-05,0,-720.801,5.8283,0.528204
522,0.522,3,0.111977,2.69108e-06,0,-732.802,5.25142,0.733138
523,0.523,5,0.121786,6.13452e-05,0,-744.836,4.85948,0.855418
524,0.524,5,0.289886,7.84132e-06,0,-756.863,4.67177,0.930143
525,0.525,5,0.095894,0.00058662,0,-768.822,4.69243,0.998843
526,0.526,6,0.068227,2.75978e-05,0,-780.665,4.92791,1.08452
527,0.527,6,0.063877,3.83314e-05,0,-792.362,5.39238,1.19332
528,0.528,7,0.084574,1.29424e-05,0,-803.891,6.1093,1.32064
529,0.529,10,0.26621,0.000359273,0,-815.22,7.12171,1.51473
530,0.53,11,0.106786,0.000816864,0,-826.2,8.47868,1.75817
531,0.531,14,0.045039,1.33213e-05,0,-836.825,10.2407,2.01117
532,0.532,17,0.180367,0.000109221,0,-847.081,12.4652,2.25121
533,0.533,21,0.073338,0.000110896,0,-856.905,15.1828,2.57512
534,0.534,29,0.059856,4.28962e-05,0,-866.005,18.3929,3.26198
535,0.535,35,0.096761,0.000120188,0,-874.063,22.2513,4.04276
536,0.536,39,0.269305,0.00136921,0,-881.395,26.9562,4.67173
537,0.537,43,0.05705,0.000854575,0,-888.054,32.5681,5.24506
538,0.538,51,0.090222,1.28887e-05,0,-893.787,39.0602,5.9826
539,0.539,57,0.288419,4.31281e-05,0,-898.193,46.3992,7.15187
540,0.54,63,0.271806,8.48273e-05,0,-900.989,54.7187,8.39865
541,0.541,71,0.064895,4.24362e-05,0,-902.691,64.1837,9.66603
542,0.542,79,0.063638,0.00137714,0,-902.979,74.8648,10.9974
543,0.543,87,0.076849,0.00013892,0,-901.54,86.8202,12.4741
544,0.544,99,0.073884,4.24877e-05,0,-898.567,100.115,13.8721
545,0.545,111,0.06358,2.69751e-05,0,-894.123,114.677,15.4913
546,0.546,123,0.069668,0.000219823,0,-887.835,130.56,17.0518
547,0.547,133,0.11105,0.00012062,0,-880.171,147.87,18.7748
548,0.548,145,0.074042,9.43864e-05,0,-870.442,166.726,20.3939
549,0.549,151,0.134075,0.000120037,0,-859.294,187.174,21.6463
550,0.55,167,0.127319,0.000133914,0,-846.955,209.014,22.6791
551,0.551,182,0.052259,1.3292e-05,0,-833.359,232.02,23.7097
552,0.552,201,0.080716,0.00131493,0,-818.441,256.139,24.8649
553,0.553,220,0.094878,0.00406087,0,-802.043,281.389,26.1582
554,0.554,234,0.160114,1.28318e-06,0,-784.122,307.865,27.4672
555,0.555,252,0.044437,4.1067e-06,0,-764.716,335.6,28.8142
556,0.556,278,0.069822,9.75238e-06,0,-743.699,364.549,30.2973
557,0.557,303,0.116351,9.42388e-05,0,-720.855,394.629,32.0927
558,0.558,342,0.199144,0.00073947,0,-695.931,425.747,34.2226
559,0.559,367,0.062238,2.70743e-05,0,-669.004,457.889,36.257
560,0.56,388,0.074925,3.69111e-06,0,-640.792,490.99,37.9391
561,0.561,405,0.100658,1.07645e-05,0,-611.507,524.801,39.3511
562,0.562,416,0.157296,8.42318e-05,0,-581.36,559.009,40.3439
563,0.5630000000000001,433,0.07589,5.12268e-06,0,-551.028,593.348,40.922
564,0.5640000000000001,434,0.116488,0.000273539,0,-520.765,627.645,41.2608
565,0.5650000000000001,432,0.084102,0.000847429,0,-490.533,661.877,41.4502
566,0.5660000000000001,429,0.111578,0.000892337,0,-460.214,696.132,41.5257
567,0.5670000000000001,425,0.095502,4.11204e-06,0,-429.671,730.476,41.5098
568,0.5680000000000001,416,0.286626,2.771e-05,0,-398.813,764.877,41.4444
569,0.5690000000000001,410,0.093569,0.000813292,0,-367.624,799.208,41.3863
570,0.5700000000000001,400,0.153115,0.00075491,0,-336.175,833.256,41.3879
571,0.5710000000000001,389,0.084304,7.1675e-06,0,-304.623,866.737,41.4858
572,0.5720000000000001,383,0.077404,6.72054e-06,0,-273.209,899.32,41.7086
573,0.5730000000000001,376,0.071337,3.1314e-05,0,-242.235,930.65,42.0639
574,0.5740000000000001,368,0.138301,0.000458291,0,-212.041,960.372,42.5392
575,0.5750000000000001,364,0.124085,5.38765e-06,0,-182.99,988.144,43.1066
576,0.5760000000000001,364,0.056088,4.89145e-07,0,-155.449,1013.64,43.7293
577,0.577,365,0.127144,1.42227e-05,0,-129.779,1036.55,44.3702
578,0.578,363,0.211561,3.23472e-06,0,-106.318,1056.6,44.9987
579,0.579,364,0.064744,3.3623e-05,0,-85.367,1073.55,45.5932
580,0.58,365,0.073889,9.26912e-06,0,-67.1779,1087.22,46.1418
581,0.581,366,0.098971,0.000244659,0,-51.9474,1097.46,46.6405
582,0.582,367,0.107569,4.2479e-05,0,-39.8226,1104.14,47.0899
583,0.583,370,0.100239,0.000111885,0,-30.9082,1107.2,47.492
584,0.584,372,0.292874,0.00178006,0,-25.2722,1106.61,47.8476
585,0.585,378,0.157077,0.000293055,0,-22.9461,1102.36,48.1543
586,0.586,380,0.055977,3.61911e-05,0,-23.9211,1094.51,48.4056
587,0.587,382,0.08809,0.000206499,0,-28.1443,1083.17,48.5905
588,0.588,382,0.129075,0.00115967,0,-35.5188,1068.49,48.6941
589,0.589,386,0.054501,2.66369e-05,0,-45.9085,1050.63,48.6986
590,0.59,393,0.073395,2.74297e-06,0,-59.1457,1029.83,48.5851
591,0.591,395,0.079221,0.000274235,0,-75.0392,1006.28,48.3351
592,0.592,396,0.077955,7.94011e-05,0,-93.3871,980.236,47.9377
593,0.593,396,0.131098,0.000384368,0,-113.976,951.922,47.3854
594,0.594,395,0.060747,5.33849e-05,0,-136.581,921.588,46.68
595,0.595,396,0.073397,4.82836e-06,0,-160.963,889.504,45.8301
596,0.596,395,0.116046,6.30759e-05,0,-186.859,855.934,44.8361
597,0.597,391,0.27224,0.000176563,0,-214.002,821.144,43.729
598,0.598,387,0.147358,0.000744398,0,-242.111,785.414,42.5428
599,0.599,377,0.12402,0.000187989,0,-270.889,749.016,41.2963
600,0.6,372,0.076815,4.64984e-05,0,-300.052,712.218,40.0183
601,0.601,356,0.064485,5.71655e-06,0,-329.32,675.276,38.7297
602,0.602,351,0.092474,1.77594e-05,0,-358.431,638.436,37.4479
603,0.603,340,0.045857,9.22032e-05,0,-387.137,601.928,36.1859
604,0.604,328,0.178844,0.000536486,0,-415.211,565.962,34.951
605,0.605,314,0.070423,0.000735956,0,-442.447,530.732,33.7455
606,0.606,300,0.084731,2.27966e-05,0,-468.665,496.411,32.5668
607,0.607,287,0.071693,0.000104519,0,-493.706,463.149,31.4102
608,0.608,277,0.057359,1.0473e-05,0,-517.437,431.071,30.2685
609,0.609,262,0.061687,0.000528326,0,-539.755,400.278,29.1308
610,0.61,249,0.195053,0.00108658,0,-560.581,370.85,27.989
611,0.611,242,0.27494,0.000110357,0,-579.855,342.847,26.8352
612,0.612,232,0.072547,0.000694008,0,-597.537,316.312,25.6591
613,0.613,224,0.051264,1.1349e-05,0,-613.609,291.273,24.4522
614,0.614,214,0.062062,7.13195e-05,0,-628.062,267.742,23.2144
615,0.615,203,0.135107,6.17942e-05,0,-640.899,245.712,21.9456
616,0.616,197,0.070581,0.00035948,0,-652.14,225.167,20.6488
617,0.617,185,0.064708,3.84933e-05,0,-661.815,206.079,19.3271
618,0.618,175,0.059296,9.38673e-05,0,-669.96,188.42,17.9887
619,0.619,164,0.242355,6.55995e-06,0,-676.616,172.146,16.6279
620,0.62,157,0.188349,3.58074e-05,0,-681.839,157.206,15.2609
621,0.621,147,0.058052,1.30064e-06,0,-685.681,143.546,13.902
622,0.622,135,0.075926,0.000231116,0,-688.199,131.102,12.5698
623,0.623,130,0.089644,1.52635e-05,0,-689.452,119.808,11.2856
624,0.624,126,0.075567,0.00117291,0,-689.502,109.586,10.0686
625,0.625,120,0.086072,7.62483e-07,0,-688.424,100.35,8.92884
626,0.626,113,0.061765,1.20935e-05,0,-686.312,92.003,7.87543
627,0.627,106,0.049037,0.000122925,0,-683.265,84.4438,6.91446
628,0.628,96,0.104743,3.74573e-05,0,-679.395,77.5677,6.05047
629,0.629,86,0.070061,1.22605e-05,0,-674.812,71.2701,5.28611
630,0.63,77,0.194231,2.79667e-06,0,-669.629,65.4509,4.619
631,0.631,72,0.119461,0.00121941,0,-663.959,60.0262,4.04376
632,0.632,67,0.128141,3.94829e-05,0,-657.895,54.936,3.55295
633,0.633,59,0.172068,0.00101842,0,-651.513,50.1436,3.13865
634,0.634,53,0.066357,0.00120299,0,-644.856,45.6278,2.79729
635,0.635,45,0.040592,3.88885e-06,0,-637.957,41.377,2.52491
636,0.636,39,0.080422,1.14391e-05,0,-630.831,37.386,2.31629
637,0.637,33,0.223475,0.00456653,0,-623.491,33.6529,2.15721
638,0.638,27,0.046452,0.00011719,0,-615.955,30.1846,2.02885
639,0.639,22,0.072488,4.94516e-05,0,-608.232,26.9976,1.91313
640,0.64,20,0.13568,0.000105946,0,-600.32,24.1195,1.79438
641,0.641,19,0.113367,4.17924e-06,0,-592.204,21.5801,1.6622
642,0.642,15,0.2027,0.000259772,0,-583.866,19.4038,1.51491
643,0.643,12,0.056041,2.53512e-06,0,-575.279,17.6074,1.35917
644,0.644,11,0.017192,2.44815e-06,0,-566.418,16.2007,1.20071
645,0.645,9,0.014508,1.5162e-06,0,-557.27,15.1798,1.04479
646,0.646,9,0.013491,2.66269e-06,0,-547.832,14.5252,0.896753
647,0.647,8,0.017841,2.54947e-06,0,-538.121,14.202,0.761898
648,0.648,7,0.063674,3.75519e-06,0,-528.167,14.1591,0.643034
649,0.649,6,0.01444,2.12403e-06,0,-518.024,14.3328,0.536264
650,0.65,5,0.0177,3.33701e-09,0,-507.76,14.6531,0.437507
651,0.651,3,0.024057,2.3071e-06,0,-497.452,15.0511,0.341073
652,0.652,2,0.027115,3.21837e-07,0,-487.174,15.4661,0.250094
653,0.653,2,0.01059,1.51484e-06,0,-476.981,15.8524,0.170248
654,0.654,2,0.010635,1.71255e-06,0,-466.915,16.1802,0.105643
655,0.655,2,0.010247,2.13196e-06,0,-457.001,16.4336,0.0585817
656,0.656,2,0.013246,1.25392e-06,0,-447.253,16.607,0.0282851
657,0.657,1,0.010335,9.60043e-07,0,-437.679,16.7036,0.00983684
658,0.658,1,0.013872,1.11923e-06,0,-428.28,16.7352,0.00137924
659,0.659,1,0.010128,5.23206e-07,0,-419.044,16.7205,0.0
660,0.66,0,0.046056,2.17722e-05,0,-409.954,16.682,
661,0.661,0,0.011822,1.9632e-08,0,-400.993,16.6447,
662,0.662,0,0.051549,6.54703e-05,0,-392.132,16.633,
663,0.663,0,0.152624,1.39251e-05,0,-383.347,16.6669,
664,0.664,0,0.013007,1.5342e-08,0,-374.617,16.759,
665,0.665,0,0.038821,5.26398e-05,0,-365.928,16.9126,
666,0.666,0,0.060799,3.44165e-05,0,-357.278,17.1208,
667,0.667,0,0.072542,7.19203e-05,0,-348.672,17.3677,
668,0.668,0,0.068978,3.23646e-05,0,-340.128,17.6294,
669,0.669,0,0.011703,1.30378e-08,0,-331.67,17.8768,
670,0.67,0,0.02315,1.17377e-08,0,-323.326,18.0778,
671,0.671,0,0.074057,5.22062e-05,0,-315.131,18.2001,
672,0.672,0,0.238446,9.01007e-06,0,-307.116,18.2139,
673,0.673,0,0.009806,2.29281e-08,0,-299.312,18.0939,
674,0.674,0,0.014867,3.08959e-08,0,-291.744,17.821,
675,0.675,0,0.043847,3.8603e-08,0,-284.431,17.3844,
676,0.676,0,0.028692,3.63727e-05,0,-277.386,16.7817,
677,0.677,0,0.009133,4.71375e-08,0,-270.609,16.0197,
678,0.678,0,0.101319,4.60879e-05,0,-264.093,15.1145,
679,0.679,0,0.048947,4.44836e-06,0,-257.823,14.09,
680,0.68,0,0.010915,3.93471e-08,0,-251.774,12.9775,
681,0.681,0,0.009165,3.81704e-08,0,-245.915,11.8139,
682,0.682,0,0.08322,2.03308e-05,0,-240.206,10.6397,
683,0.683,0,0.011956,4.41582e-08,0,-234.609,9.49726,
684,0.684,0,0.011827,4.67613e-08,0,-229.079,8.42856,
685,0.685,0,0.070084,1.17574e-05,0,-223.575,7.47341,
686,0.686,0,0.06622,6.57819e-05,0,-218.055,6.66747,
687,0.687,0,0.009533,3.62152e-08,0,-212.484,6.0406,
688,0.6880000000000001,0,0.010338,2.81629e-08,0,-206.831,5.61548,
689,0.6890000000000001,0,0.034633,7.09627e-05,0,-201.074,5.4066,
690,0.6900000000000001,0,0.010269,1.31444e-08,0,-195.197,5.41954,
691,0.6910000000000001,0,0.010221,7.95329e-09,0,-189.196,5.65087,
692,0.6920000000000001,0,0.010595,4.87828e-09,0,-183.074,6.0884,
693,0.6930000000000001,0,0.009847,3.6384e-09,0,-176.842,6.71193,
694,0.6940000000000001,0,0.043138,1.63704e-05,0,-170.522,7.49441,
695,0.6950000000000001,0,0.009515,3.47765e-09,0,-164.141,8.40337,
696,0.6960000000000001,0,0.009586,3.64132e-09,0,-157.732,9.40251,
697,0.6970000000000001,0,0.074797,3.7389e-09,0,-151.331,10.4533,
698,0.6980000000000001,0,0.011577,3.84737e-09,0,-144.977,11.5167,
699,0.6990000000000001,0,0.012259,3.88132e-09,0,-138.71,12.5542,
700,0.7000000000000001,0,0.011804,3.96825e-09,0,-132.568,13.5292,
701,0.7010000000000001,0,0.05257,5.44605e-06,0,-126.588,14.4078,
702,0.7020000000000001,0,0.029382,3.20724e-06,0,-120.804,15.1595,
703,0.7030000000000001,0,0.020386,2.46337e-06,0,-115.247,15.7578,
704,0.704,0,0.01979,4.97989e-09,0,-109.943,16.1803,
705,0.705,0,0.016136,5.24547e-09,0,-104.914,16.4098,
706,0.706,0,0.016208,5.51994e-09,0,-100.179,16.4341,
707,0.707,0,0.014946,5.80435e-09,0,-95.7485,16.2467,
708,0.708,0,0.12506,6.2112e-09,0,-91.6301,15.8471,
709,0.709,0,0.013942,6.83242e-09,0,-87.8239,15.2416,
710,0.71,0,0.012725,7.86525e-09,0,-84.3238,14.4429,
711,0.711,0,0.010283,9.33449e-09,0,-81.117,13.4706,
712,0.712,0,0.012944,1.10906e-08,0,-78.1838,12.3508,
713,0.713,0,0.026774,6.80702e-09,0,-75.4977,11.1159,
714,0.714,0,0.009964,1.39417e-08,0,-73.0263,9.80323,
715,0.715,0,0.057748,4.86324e-06,0,-70.7318,8.45444,
716,0.716,0,0.039588,1.05973e-05,0,-68.5721,7.11374,
717,0.717,0,0.010071,1.3025e-08,0,-66.5025,5.82636,
718,0.718,0,0.013242,1.12606e-08,0,-64.4773,4.6367,
719,0.719,0,0.009895,9.12616e-09,0,-62.4517,3.58643,
720,0.72,0,0.038523,3.06158e-06,0,-60.3835,2.71271,
721,0.721,0,0.044238,2.21682e-06,0,-58.2351,2.04642,
722,0.722,0,0.04513,3.80655e-06,0,-55.9752,1.61082,
723,0.723,0,0.011529,1.75613e-09,0,-53.5805,1.42034,
724,0.724,0,0.013471,5.28635e-10,0,-51.0363,1.4799,
725,0.725,0,0.019142,6.80702e-10,0,-48.3376,1.7846,
726,0.726,0,0.07502,1.97585e-06,0,-45.4894,2.31991,
727,0.727,0,0.031719,4.38512e-06,0,-42.5065,3.06221,
728,0.728,0,0.02407,1.25981e-09,0,-39.4126,3.97984,
729,0.729,0,0.036454,2.90467e-06,0,-36.2399,5.03443,
730,0.73,0,0.149931,1.50466e-05,0,-33.0271,6.18257,
731,0.731,0,0.012618,2.53087e-09,0,-29.8181,7.37763,
732,0.732,0,0.010152,3.02716e-09,0,-26.6599,8.57168,
733,0.733,0,0.009176,3.38331e-09,0,-23.6009,9.71747,
734,0.734,0,0.054736,8.89593e-06,0,-20.6888,10.7703,
735,0.735,0,0.074778,8.68278e-06,0,-17.9688,11.6899,
736,0.736,0,0.046818,1.80224e-05,0,-15.4814,12.4415,
737,0.737,0,0.015253,3.28419e-06,0,-13.2615,12.9977,
738,0.738,0,0.010223,2.8778e-09,0,-11.3369,13.3388,
739,0.739,0,0.0108,2.62506e-09,0,-9.72713,13.4538,
740,0.74,0,0.07005,2.58606e-09,0,-8.44337,13.3404,
741,0.741,0,0.009705,3.53601e-06,0,-7.48779,13.0049,
742,0.742,0,0.013606,2.81055e-09,0,-6.85388,12.4619,
743,0.743,0,0.046953,1.50596e-05,0,-6.52689,11.7332,
744,0.744,0,0.014585,2.72474e-09,0,-6.48456,10.8472,
745,0.745,0,0.027916,1.75712e-06,0,-6.69823,9.8373,
746,0.746,0,0.022062,2.07519e-09,0,-7.13405,8.74081,
747,0.747,0,0.325619,5.5444e-06,0,-7.7544,7.5971,
748,0.748,0,0.03756,2.77059e-06,0,-8.51945,6.44629,
749,0.749,0,0.149359,1.34417e-06,0,-9.3887,5.32762,
750,0.75,0,0.018017,7.70365e-10,0,-10.3225,4.27806,
751,0.751,0,0.010401,6.10637e-10,0,-11.2836,3.33098,
752,0.752,0,0.007191,4.2853e-06,0,-12.2384,2.515,
753,0.753,0,0.011223,3.22282e-06,0,-13.158,1.85315,
754,0.754,0,0.007301,2.66586e-06,0,-14.0193,1.36217,
755,0.755,0,0.008707,2.59063e-06,0,-14.8053,1.05213,
756,0.756,0,0.011319,1.31288e-06,0,-15.5061,0.92632,
757,0.757,0,0.010835,1.69628e-06,0,-16.1184,0.981389,
