step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
361,0.361,4,0.267975,1.1015e-05,0,-1149.79,4.16602,0.00998576
362,0.362,2,0.095077,4.61991e-06,0,-1135.7,3.44056,0.00374637
363,0.363,2,0.094125,2.37835e-05,0,-1121.65,2.79781,0.000711212
364,0.364,0,0.022388,1.34446e-06,0,-1107.6,2.25324,0.0
365,0.365,0,0.021724,9.73016e-10,0,-1093.56,1.81971,
366,0.366,0,0.04017,5.13385e-06,0,-1079.5,1.50719,
367,0.367,0,0.109696,3.6435e-06,0,-1065.41,1.32244,
368,0.368,0,0.022168,9.63693e-10,0,-1051.29,1.26886,
369,0.369,0,0.021999,1.41863e-06,0,-1037.14,1.34639,
370,0.37,0,0.042226,3.72078e-06,0,-1022.95,1.55148,
371,0.371,0,0.025301,4.31655e-06,0,-1008.74,1.87713,
372,0.372,0,0.032214,2.78178e-06,0,-994.494,2.31296,
373,0.373,0,0.013763,4.45302e-06,0,-980.238,2.84541,
374,0.374,0,0.0241,6.80998e-10,0,-965.983,3.45788,
375,0.375,0,0.020981,1.19923e-06,0,-951.743,4.13114,
376,0.376,0,0.022743,2.40733e-06,0,-937.54,4.84369,
377,0.377,0,0.022168,1.59058e-06,0,-923.395,5.5724,
378,0.378,0,0.019015,9.44192e-10,0,-909.33,6.29319,
379,0.379,0,0.056407,6.03289e-06,0,-895.37,6.98184,
380,0.38,0,0.019811,2.17089e-06,0,-881.54,7.61488,
381,0.381,0,0.227234,7.81851e-06,0,-867.863,8.17053,
382,0.382,0,0.089531,3.2601e-06,0,-854.362,8.62952,
383,0.383,0,0.017807,1.20945e-09,0,-841.055,8.97592,
384,0.384,0,0.017899,1.19325e-09,0,-827.959,9.1977,
385,0.385,0,0.017999,1.14289e-09,0,-815.086,9.28725,
386,0.386,0,0.024759,1.99999e-06,0,-802.443,9.24155,
387,0.387,0,0.020442,9.86414e-10,0,-790.033,9.06224,
388,0.388,0,0.016021,8.81846e-10,0,-777.856,8.75546,
389,0.389,0,0.027471,2.05985e-06,0,-765.904,8.33153,
390,0.39,0,0.020694,2.53723e-06,0,-754.167,7.80445,
391,0.391,0,0.022345,7.03386e-10,0,-742.63,7.19133,
392,0.392,0,0.021192,2.47587e-06,0,-731.278,6.51171,
393,0.393,0,0.015347,2.97472e-06,0,-720.089,5.78686,
394,0.394,0,0.014818,2.9075e-06,0,-709.043,5.039,
395,0.395,0,0.020344,6.3578e-10,0,-698.116,4.2906,
396,0.396,0,0.026098,8.05888e-07,0,-687.287,3.56365,
397,0.397,0,0.023862,1.52331e-06,0,-676.533,2.87897,
398,0.398,0,0.039341,6.74423e-10,0,-665.833,2.25565,
399,0.399,0,0.029205,7.25699e-10,0,-655.168,1.71052,
400,0.4,0,0.028071,9.99866e-07,0,-644.521,1.25767,
401,0.401,0,0.027776,6.84113e-10,0,-633.878,0.908203,
402,0.402,0,0.054951,3.73484e-06,0,-623.228,0.669932,
403,0.403,0,0.13496,3.4063e-06,0,-612.562,0.547292,
404,0.404,0,0.027953,7.44728e-07,0,-601.877,0.541287,
405,0.405,0,0.046429,5.71271e-10,0,-591.172,0.649549,
406,0.406,0,0.017406,1.95721e-06,0,-580.448,0.866463,
407,0.40700000000000003,0,0.013411,1.4691e-06,0,-569.712,1.18338,
408,0.40800000000000003,0,0.013647,1.12349e-06,0,-558.971,1.58885,
409,0.40900000000000003,0,0.012048,9.51663e-07,0,-548.239,2.069,
410,0.41000000000000003,0,0.012978,9.08055e-07,0,-537.528,2.60787,
411,0.41100000000000003,0,0.014966,9.57447e-07,0,-526.856,3.18784,
412,0.41200000000000003,0,0.015222,1.13084e-06,0,-516.238,3.79011,
413,0.41300000000000003,0,0.018302,1.41919e-06,0,-505.695,4.39525,
414,0.41400000000000003,0,0.0164,1.78798e-06,0,-495.246,4.98369,
415,0.41500000000000004,0,0.015755,2.19906e-06,0,-484.911,5.53631,
416,0.41600000000000004,0,0.014863,2.61119e-06,0,-474.709,6.03505,
417,0.417,0,0.021652,2.97716e-06,0,-464.658,6.46343,
418,0.418,0,0.027017,3.25486e-06,0,-454.775,6.80713,
419,0.419,0,0.012975,3.4109e-06,0,-445.073,7.05446,
420,0.42,0,0.012591,3.42816e-06,0,-435.566,7.19679,
421,0.421,0,0.016272,3.30361e-06,0,-426.262,7.22887,
422,0.422,0,0.011325,3.05528e-06,0,-417.165,7.14902,
423,0.423,0,0.013269,2.71858e-06,0,-408.278,6.95927,
424,0.424,0,0.027111,2.34422e-06,0,-399.599,6.66531,
425,0.425,0,0.020884,1.99429e-06,0,-391.121,6.27627,
426,0.426,0,0.014771,1.72733e-06,0,-382.836,5.80446,
427,0.427,0,0.015,1.57402e-06,0,-374.732,5.26494,
428,0.428,0,0.015109,1.51501e-06,0,-366.792,4.67499,
429,0.429,0,0.016332,1.49281e-06,0,-358.999,4.05346,
430,0.43,0,0.018146,1.45165e-06,0,-351.335,3.42017,
431,0.431,0,0.013321,1.35956e-06,0,-343.78,2.79515,
432,0.432,0,0.017899,1.20922e-06,0,-336.312,2.19795,
433,0.433,0,0.020028,1.01041e-06,0,-328.914,1.64699,
434,0.434,0,0.014486,7.82594e-07,0,-321.565,1.1589,
435,0.435,0,0.014926,5.49382e-07,0,-314.249,0.747945,
436,0.436,0,0.013503,3.36556e-07,0,-306.953,0.42564,
437,0.437,0,0.013936,1.77437e-07,0,-299.663,0.20033,
438,0.438,0,0.022027,1.44522e-07,0,-292.372,0.0769932,
439,0.439,0,0.011936,2.62134e-07,0,-285.076,0.0571272,
440,0.44,0,0.012945,4.72301e-07,0,-277.771,0.138773,
441,0.441,0,0.014625,7.47669e-07,0,-270.461,0.316655,
442,0.442,0,0.012494,1.08377e-06,0,-263.151,0.582435,
443,0.443,0,0.015127,1.44861e-06,0,-255.848,0.925066,
444,0.444,0,0.011963,1.80321e-06,0,-248.565,1.33122,
445,0.445,0,0.013325,2.10677e-06,0,-241.315,1.78581,
446,0.446,0,0.012705,2.32361e-06,0,-234.113,2.2725,
447,0.447,0,0.014717,2.42672e-06,0,-226.975,2.7743,
448,0.448,0,0.019372,5.17657e-10,0,-219.919,3.27413,
449,0.449,0,0.014899,2.25344e-06,0,-212.962,3.75538,
450,0.45,0,0.014783,2.00575e-06,0,-206.12,4.20246,
451,0.451,0,0.019357,1.71116e-06,0,-199.41,4.6012,
452,0.452,0,0.05887,1.45921e-06,0,-192.845,4.93937,
453,0.453,0,0.030947,1.36742e-06,0,-186.437,5.20693,
454,0.454,0,0.02496,1.49354e-06,0,-180.198,5.39633,
455,0.455,0,0.040268,1.76326e-06,0,-174.134,5.50266,
456,0.456,0,0.016982,2.06508e-06,0,-168.251,5.52377,
457,0.457,0,0.015709,2.3252e-06,0,-162.55,5.4602,
458,0.458,0,0.013718,2.5047e-06,0,-157.03,5.31512,
459,0.459,0,0.015856,2.58766e-06,0,-151.69,5.09418,
460,0.46,0,0.015037,2.57463e-06,0,-146.523,4.80523,
461,0.461,0,0.014304,2.47465e-06,0,-141.52,4.45802,
462,0.462,0,0.014861,2.30129e-06,0,-136.673,4.06389,
463,0.463,0,0.015127,2.0708e-06,0,-131.97,3.63533,
464,0.464,0,0.016149,1.80473e-06,0,-127.398,3.18559,
465,0.465,0,0.014126,1.52258e-06,0,-122.943,2.72828,
466,0.466,0,0.016799,1.232e-06,0,-118.593,2.27691,
467,0.467,0,0.015897,9.43966e-07,0,-114.333,1.84452,
468,0.468,0,0.01414,6.73576e-07,0,-110.151,1.44325,
469,0.46900000000000003,0,0.014417,4.39432e-07,0,-106.033,1.08406,
470,0.47000000000000003,0,0.015408,2.55654e-07,0,-101.97,0.776379,
471,0.47100000000000003,0,0.014024,1.46566e-07,0,-97.9514,0.527877,
472,0.47200000000000003,0,0.017239,1.30254e-07,0,-93.9696,0.344263,
473,0.47300000000000003,0,0.011919,1.64282e-07,0,-90.0189,0.22916,
474,0.47400000000000003,0,0.014771,2.21501e-07,0,-86.0958,0.184034,
475,0.47500000000000003,0,0.012093,2.97504e-07,0,-82.1987,0.208198,
476,0.47600000000000003,0,0.01194,3.85827e-07,0,-78.3284,0.298868,
477,0.47700000000000004,0,0.013393,4.7783e-07,0,-74.4876,0.451293,
478,0.47800000000000004,0,0.011082,5.66585e-07,0,-70.6812,0.658934,
479,0.47900000000000004,0,0.01087,6.45769e-07,0,-66.9159,0.913695,
480,0.48,0,0.010965,7.09655e-07,0,-63.1996,1.2062,
481,0.481,0,0.013784,7.56412e-07,0,-59.542,1.52612,
482,0.482,0,0.011287,7.86193e-07,0,-55.9534,1.86248,
483,0.483,0,0.015906,8.00868e-07,0,-52.4448,2.20404,
484,0.484,0,0.027041,8.055e-07,0,-49.0277,2.53963,
485,0.485,0,0.016937,8.05588e-07,0,-45.7132,2.85849,
486,0.486,0,0.01439,8.05663e-07,0,-42.5122,3.15065,
487,0.487,0,0.014632,8.08203e-07,0,-39.4347,3.40715,
488,0.488,0,0.015293,8.13016e-07,0,-36.4898,3.62034,
489,0.489,0,0.017168,8.17721e-07,0,-33.6851,3.78411,
490,0.49,0,0.016452,8.18914e-07,0,-31.0268,3.89399,
491,0.491,0,0.015995,8.11534e-07,0,-28.5193,3.9473,
492,0.492,0,0.018015,7.94386e-07,0,-26.1653,3.94319,
493,0.493,0,0.013827,7.6563e-07,0,-23.9658,3.88258,
494,0.494,0,0.011589,7.248e-07,0,-21.9197,3.76813,
495,0.495,0,0.012627,6.75642e-07,0,-20.0243,3.60409,
496,0.496,0,0.012223,6.22555e-07,0,-18.2753,3.39614,
497,0.497,0,0.013988,5.68705e-07,0,-16.667,3.15115,
498,0.498,0,0.013949,5.17642e-07,0,-15.1924,2.87697,
499,0.499,0,0.011403,4.69609e-07,0,-13.8437,2.58212,
500,0.5,0,0.011712,4.23751e-07,0,-12.6123,2.27556,
501,0.501,0,0.011841,3.81213e-07,0,-11.489,1.96635,
502,0.502,0,0.013086,3.41774e-07,0,-10.4648,1.66345,
503,0.503,0,0.017603,3.05534e-07,0,-9.53062,1.37535,
504,0.504,0,0.013388,2.73092e-07,0,-8.67795,1.10995,
505,0.505,0,0.013569,2.4422e-07,0,-7.89883,0.874222,
506,0.506,0,0.016756,2.18649e-07,0,-7.18623,0.674139,
507,0.507,0,0.031964,1.96838e-07,0,-6.53416,0.514459,
508,0.508,0,0.016216,1.81486e-07,0,-5.93783,0.398647,
509,0.509,0,0.02271,1.74172e-07,0,-5.39375,0.328806,
510,0.51,0,0.023422,1.78112e-07,0,-4.89983,0.305648,
511,0.511,0,0.020703,2.00156e-07,0,-4.45536,0.328515,
512,0.512,0,0.01617,2.48547e-07,0,-4.06101,0.395427,
513,0.513,0,0.015654,3.22848e-07,0,-3.71879,0.503168,
514,0.514,0,0.013585,4.18207e-07,0,-3.43194,0.647406,
515,0.515,0,0.014053,5.29767e-07,0,-3.20483,0.822839,
516,0.516,0,0.01652,6.53332e-07,0,-3.04281,1.02336,
517,0.517,0,0.015283,7.84023e-07,0,-2.95203,1.24225,
518,0.518,0,0.014631,9.15651e-07,0,-2.93926,1.47236,
519,0.519,0,0.013646,1.04232e-06,0,-3.0117,1.70636,
520,0.52,0,0.012472,1.1579e-06,0,-3.17674,1.93688,
521,0.521,0,0.013749,1.25815e-06,0,-3.44178,2.15679,
522,0.522,0,0.013025,1.33716e-06,0,-3.81402,2.35935,
523,0.523,0,0.01241,1.39137e-06,0,-4.30021,2.53843,
524,0.524,0,0.017771,1.42176e-06,0,-4.90655,2.68865,
525,0.525,0,0.012679,1.43057e-06,0,-5.63845,2.80552,
526,0.526,0,0.012605,1.41123e-06,0,-6.5004,2.88561,
527,0.527,0,0.01375,1.365e-06,0,-7.49587,2.92657,
528,0.528,0,0.012182,1.29609e-06,0,-8.6272,2.92725,
529,0.529,0,0.011828,1.20619e-06,0,-9.89555,2.88768,
530,0.53,0,0.013548,1.10502e-06,0,-11.3009,2.8091,
531,0.531,0,0.02418,9.9932e-07,0,-12.8419,2.69385,
532,0.532,0,0.014236,8.94655e-07,0,-14.5164,2.54538,
533,0.533,0,0.012895,7.95889e-07,0,-16.3206,2.36806,
534,0.534,0,0.012641,7.07492e-07,0,-18.2504,2.16711,
535,0.535,0,0.013139,6.32052e-07,0,-20.3004,1.94837,
536,0.536,0,0.012881,5.7228e-07,0,-22.4646,1.71821,
537,0.537,0,0.012854,5.29702e-07,0,-24.7368,1.48325,
538,0.538,0,0.013541,5.03486e-07,0,-27.1102,1.25021,
539,0.539,0,0.015122,4.89628e-07,0,-29.578,1.02572,
540,0.54,0,0.012266,4.81557e-07,0,-32.1336,0.816074,
541,0.541,0,0.014721,4.72195e-07,0,-34.7707,0.627081,
542,0.542,0,0.016364,4.56146e-07,0,-37.4833,0.463888,
543,0.543,0,0.017214,4.31239e-07,0,-40.2663,0.330824,
544,0.544,0,0.014764,3.9559e-07,0,-43.1154,0.231281,
545,0.545,0,0.01315,3.51426e-07,0,-46.0271,0.167613,
546,0.546,0,0.020164,3.0452e-07,0,-48.999,0.141081,
547,0.547,0,0.013768,2.63868e-07,0,-52.03,0.151817,
548,0.548,0,0.024976,2.309e-07,0,-55.1198,0.198831,
549,0.549,0,0.014373,2.06416e-07,0,-58.2694,0.280049,
550,0.55,0,0.014453,1.93138e-07,0,-61.4811,0.392384,
551,0.551,0,0.10677,1.92047e-07,0,-64.7578,0.531838,
552,0.552,0,0.021684,2.02624e-07,0,-68.1036,0.69363,
553,0.553,0,0.020825,2.20317e-07,0,-71.5233,0.872346,
554,0.554,0,0.01453,2.41411e-07,0,-75.0225,1.06211,
555,0.555,0,0.016457,2.64872e-07,0,-78.6069,1.25677,
556,0.556,0,0.014957,2.88612e-07,0,-82.2828,1.45007,
557,0.557,0,0.016584,3.10723e-07,0,-86.0566,1.63587,
558,0.558,0,0.02163,3.28877e-07,0,-89.9343,1.80832,
559,0.559,0,0.014663,3.41699e-07,0,-93.9219,1.96202,
560,0.56,0,0.013618,3.50384e-07,0,-98.0248,2.09219,
561,0.561,0,0.014802,3.55773e-07,0,-102.248,2.19486,
562,0.562,0,0.013912,3.57705e-07,0,-106.595,2.26688,
563,0.5630000000000001,0,0.015053,3.56561e-07,0,-111.07,2.30612,
564,0.5640000000000001,0,0.015651,3.53103e-07,0,-115.673,2.31145,
565,0.5650000000000001,0,0.0176,3.47963e-07,0,-120.408,2.28282,
566,0.5660000000000001,0,0.015841,3.41699e-07,0,-125.273,2.2212,
567,0.5670000000000001,0,0.102333,3.34629e-07,0,-130.268,2.12858,
568,0.5680000000000001,0,0.028633,3.26247e-07,0,-135.39,2.00789,
569,0.5690000000000001,0,0.025219,3.15425e-07,0,-140.637,1.86288,
570,0.5700000000000001,0,0.016763,3.01203e-07,0,-146.005,1.69802,
571,0.5710000000000001,0,0.018331,2.83522e-07,0,-151.489,1.51835,
572,0.5720000000000001,0,0.01504,2.62506e-07,0,-157.084,1.32932,
573,0.5730000000000001,0,0.016805,2.3865e-07,0,-162.785,1.13659,
574,0.5740000000000001,0,0.019741,2.13208e-07,0,-168.587,0.945893,
575,0.5750000000000001,0,0.022636,1.87282e-07,0,-174.482,0.762824,
576,0.5760000000000001,0,0.019048,1.61316e-07,0,-180.466,0.592681,
577,0.577,0,0.022996,1.36915e-07,0,-186.534,0.4403,
578,0.578,0,0.024301,1.14999e-07,0,-192.68,0.309908,
579,0.579,0,0.017901,9.64065e-08,0,-198.9,0.205,
580,0.58,0,0.018128,8.13895e-08,0,-205.191,0.128232,
581,0.581,0,0.015127,7.17447e-08,0,-211.549,0.0813531,
582,0.582,0,0.014725,7.84852e-08,0,-217.974,0.0651567,
583,0.583,0,0.015876,1.07905e-07,0,-224.465,0.0794674,
584,0.584,0,0.032517,1.5491e-07,0,-231.021,0.123157,
585,0.585,0,0.024444,2.13034e-07,0,-237.644,0.194193,
586,0.586,0,0.014703,2.75032e-07,0,-244.335,0.289708,
587,0.587,0,0.019185,3.37034e-07,0,-251.099,0.406106,
588,0.588,0,0.014966,3.95168e-07,0,-257.937,0.539182,
589,0.589,0,0.021611,4.46327e-07,0,-264.856,0.684259,
590,0.59,0,0.019771,4.88234e-07,0,-271.858,0.836347,
591,0.591,0,0.015606,5.19489e-07,0,-278.95,0.990305,
592,0.592,0,0.015885,5.3926e-07,0,-286.137,1.141,
593,0.593,0,0.01431,5.47834e-07,0,-293.423,1.28348,
594,0.594,0,0.016802,5.45786e-07,0,-300.814,1.41311,
595,0.595,0,0.017809,5.34908e-07,0,-308.314,1.52575,
596,0.596,0,0.016547,5.17575e-07,0,-315.927,1.61785,
597,0.597,0,0.014118,4.96687e-07,0,-323.658,1.68655,
598,0.598,0,0.035257,4.74737e-07,0,-331.509,1.7298,
599,0.599,0,0.018168,4.53758e-07,0,-339.481,1.74639,
600,0.6,0,0.024117,4.3458e-07,0,-347.577,1.73596,
601,0.601,0,0.020963,4.17074e-07,0,-355.797,1.69903,
602,0.602,0,0.023698,4.00102e-07,0,-364.139,1.63697,
603,0.603,0,0.017314,3.81868e-07,0,-372.604,1.55192,
604,0.604,0,0.012998,3.60669e-07,0,-381.187,1.44673,
605,0.605,0,0.018736,3.35267e-07,0,-389.888,1.32484,
606,0.606,0,0.014576,3.05261e-07,0,-398.701,1.19018,
607,0.607,0,0.015455,2.70845e-07,0,-407.624,1.04703,
608,0.608,0,0.014213,2.331e-07,0,-416.651,0.899882,
609,0.609,0,0.013915,1.93462e-07,0,-425.779,0.753274,
610,0.61,0,0.011755,1.53792e-07,0,-435.003,0.611663,
611,0.611,0,0.011736,1.16099e-07,0,-444.318,0.479276,
612,0.612,0,0.011394,8.23803e-08,0,-453.719,0.359982,
613,0.613,0,0.011424,5.42009e-08,0,-463.204,0.257169,
614,0.614,0,0.013714,3.26526e-08,0,-472.769,0.173649,
615,0.615,0,0.013857,1.97165e-08,0,-482.411,0.111576,
616,0.616,0,0.016773,1.74376e-08,0,-492.127,0.0723878,
617,0.617,0,0.014185,2.32514e-08,0,-501.917,0.0567749,
618,0.618,0,0.014877,3.29567e-08,0,-511.779,0.0646695,
619,0.619,0,0.016078,4.55105e-08,0,-521.713,0.0952628,
620,0.62,0,0.014683,6.02702e-08,0,-531.722,0.147043,
621,0.621,0,0.014424,7.58024e-08,0,-541.805,0.217857,
622,0.622,0,0.013285,9.13598e-08,0,-551.965,0.304989,
623,0.623,0,0.014063,1.06133e-07,0,-562.205,0.405258,
624,0.624,0,0.013401,1.19584e-07,0,-572.529,0.515125,
625,0.625,0,0.013265,1.3162e-07,0,-582.939,0.630815,
626,0.626,0,0.014536,1.4218e-07,0,-593.439,0.748434,
627,0.627,0,0.016414,1.51223e-07,0,-604.034,0.864101,
628,0.628,0,0.014472,1.58905e-07,0,-614.728,0.974062,
629,0.629,0,0.014729,1.65328e-07,0,-625.523,1.07481,
630,0.63,0,0.102246,1.70559e-07,0,-636.424,1.16319,
631,0.631,0,0.015177,1.74792e-07,0,-647.434,1.23649,
632,0.632,0,0.012297,1.77773e-07,0,-658.556,1.2925,
633,0.633,0,0.01281,1.79312e-07,0,-669.791,1.32962,
634,0.634,0,0.01329,1.79146e-07,0,-681.141,1.34682,
635,0.635,0,0.013928,1.76914e-07,0,-692.608,1.34375,
636,0.636,0,0.013381,1.72499e-07,0,-704.192,1.32066,
637,0.637,0,0.014632,1.65875e-07,0,-715.892,1.27842,
638,0.638,0,0.012188,1.57137e-07,0,-727.708,1.21849,
639,0.639,0,0.01191,1.46623e-07,0,-739.638,1.14283,
640,0.64,0,0.012631,1.3452e-07,0,-751.68,1.05385,
641,0.641,0,0.014868,1.21517e-07,0,-763.832,0.95432,
642,0.642,0,0.013009,1.08306e-07,0,-776.09,0.847298,
643,0.643,0,0.013371,9.51495e-08,0,-788.453,0.736004,
644,0.644,0,0.014277,8.23038e-08,0,-800.916,0.623731,
645,0.645,0,0.013507,6.9982e-08,0,-813.476,0.513743,
646,0.646,0,0.012678,5.84391e-08,0,-826.131,0.409175,
647,0.647,0,0.012161,4.79044e-08,0,-838.876,0.31294,
648,0.648,0,0.013641,3.8655e-08,0,-851.709,0.227648,
649,0.649,0,0.012141,3.05519e-08,0,-864.628,0.155527,
650,0.65,0,0.015532,2.40675e-08,0,-877.629,0.0983703,
651,0.651,0,0.02418,1.97234e-08,0,-890.712,0.0574852,
652,0.652,0,0.014618,1.89255e-08,0,-903.874,0.0336661,
653,0.653,0,0.064106,2.35434e-08,0,-917.116,0.0271796,
654,0.654,0,0.030418,3.4447e-08,0,-930.436,0.0377677,
655,0.655,0,0.014358,5.0577e-08,0,-943.836,0.0646652,
656,0.656,0,0.015347,7.06257e-08,0,-957.315,0.106633,
657,0.657,0,0.019803,9.30269e-08,0,-970.876,0.162005,
658,0.658,0,0.016055,1.16414e-07,0,-984.519,0.228747,
659,0.659,0,0.015293,1.39849e-07,0,-998.248,0.304523,
660,0.66,0,0.015519,1.6222e-07,0,-1012.06,0.386773,
661,0.661,0,0.017666,1.828e-07,0,-1025.97,0.472795,
662,0.662,1,0.017958,2.01385e-07,0,-1039.97,0.559826,
663,0.663,2,0.018279,2.17651e-07,0,-1054.06,0.645132,0.00243409
664,0.664,4,0.013976,2.31751e-07,0,-1068.25,0.726088,0.00657759
665,0.665,4,0.014157,2.43943e-07,0,-1082.53,0.800277,0.0161081
666,0.666,5,0.014181,2.55463e-07,0,-1096.92,0.865557,0.0325016
667,0.667,9,0.019351,2.77657e-07,0,-1111.4,0.920132,0.0590444
668,0.668,10,0.014977,3.4927e-07,0,-1125.97,0.962712,0.10397
669,0.669,11,0.012601,5.37114e-07,0,-1140.64,0.992467,0.167114
670,0.67,16,0.016419,9.51793e-07,0,-1155.39,1.00907,0.251957
671,0.671,18,0.014309,1.6922e-06,0,-1170.22,1.01292,0.371748
672,0.672,21,0.024455,7.40208e-10,0,-1185.13,1.00492,0.527892
673,0.673,26,0.021376,1.19676e-06,0,-1200.1,0.986514,0.724694
674,0.674,27,0.108241,5.59439e-06,0,-1215.14,0.959726,0.977246
675,0.675,33,0.095191,4.83624e-06,0,-1230.21,0.926996,1.28576
676,0.676,37,0.040109,2.31265e-06,0,-1245.33,0.891187,1.66874
677,0.677,44,0.048738,5.29691e-06,0,-1260.47,0.855284,2.1328
678,0.678,49,0.047249,2.74746e-05,0,-1275.61,0.822967,2.69457
679,0.679,56,0.021957,1.61137e-08,0,-1290.73,0.797849,3.36838
680,0.68,69,0.031077,2.16751e-08,0,-1305.82,0.784107,4.1701
681,0.681,75,0.028738,2.87329e-08,0,-1320.85,0.786155,5.13063
682,0.682,91,0.028698,3.23718e-07,0,-1335.78,0.808712,6.25875
683,0.683,104,0.024135,4.94066e-08,0,-1350.6,0.85658,7.60961
684,0.684,113,0.040437,8.37692e-08,0,-1365.24,0.934909,9.1967
685,0.685,130,0.025003,8.25347e-08,0,-1379.68,1.0486,11.0473
686,0.686,150,0.024392,9.87344e-08,0,-1393.89,1.20291,13.2117
687,0.687,171,0.037891,8.20602e-09,0,-1407.8,1.40298,15.7337
688,0.6880000000000001,194,0.147461,6.93886e-05,0,-1421.36,1.65379,18.6611
689,0.6890000000000001,221,0.131579,4.07114e-05,0,-1434.51,1.96049,22.0621
690,0.6900000000000001,251,0.189246,7.10664e-05,0,-1447.17,2.32783,26.0092
691,0.6910000000000001,278,0.025656,2.88482e-07,0,-1459.26,2.76102,30.5624
692,0.6920000000000001,310,0.046244,3.23528e-07,0,-1470.68,3.26524,35.7875
693,0.6930000000000001,349,0.027233,4.05845e-07,0,-1481.39,3.84639,41.7574
694,0.6940000000000001,386,0.037051,2.10081e-07,0,-1491.27,4.5116,48.5752
695,0.6950000000000001,423,0.195982,0.000196418,0,-1500.22,5.26838,56.3139
696,0.6960000000000001,458,0.193893,0.000220854,0,-1508.14,6.12599,65.0488
697,0.6970000000000001,492,0.035873,8.19464e-07,0,-1514.93,7.09358,74.855
698,0.6980000000000001,521,0.064089,2.43783e-07,0,-1520.52,8.1814,85.7908
699,0.6990000000000001,550,0.213005,0.000527456,0,-1524.81,9.40138,97.8914
700,0.7000000000000001,580,0.038394,1.27897e-06,0,-1527.77,10.7669,111.209
701,0.7010000000000001,606,0.256139,0.000124533,0,-1529.33,12.2927,125.777
702,0.7020000000000001,627,0.27503,0.000848531,0,-1529.41,13.9929,141.615
703,0.7030000000000001,638,0.040248,1.85024e-06,0,-1527.98,15.881,158.732
704,0.704,647,0.034854,2.0328e-06,0,-1525.02,17.971,177.103
705,0.705,655,0.030121,2.19022e-06,0,-1520.55,20.2785,196.685
706,0.706,657,0.037511,2.34347e-06,0,-1514.58,22.8251,217.418
707,0.707,661,0.432297,0.00102846,0,-1507.16,25.6356,239.225
708,0.708,668,0.059163,1.61064e-06,0,-1498.33,28.7425,262.044
709,0.709,671,0.216183,0.000680685,0,-1488.11,32.1861,285.801
710,0.71,675,0.048969,7.4336e-09,0,-1476.52,36.0123,310.426
711,0.711,678,0.110819,7.8523e-09,0,-1463.59,40.2716,335.842
712,0.712,685,0.200154,0.000146565,0,-1449.33,45.0166,361.979
713,0.713,690,0.140141,0.00149908,0,-1433.75,50.3013,388.78
714,0.714,695,0.04731,8.71598e-07,0,-1416.85,56.1747,416.175
715,0.715,700,0.038637,3.10802e-06,0,-1398.63,62.68,444.113
716,0.716,707,0.217561,3.49408e-06,0,-1379.08,69.8529,472.552
717,0.717,709,0.038478,1.14416e-08,0,-1358.23,77.7208,501.448
718,0.718,711,0.040444,1.04265e-06,0,-1336.06,86.2983,530.764
719,0.719,716,0.061548,2.50285e-06,0,-1312.59,95.5891,560.47
720,0.72,718,0.138953,4.30282e-06,0,-1287.85,105.586,590.542
721,0.721,722,0.117426,9.59714e-05,0,-1261.86,116.272,620.961
722,0.722,722,0.136091,4.79955e-06,0,-1234.64,127.617,651.71
723,0.723,724,0.306215,0.00167051,0,-1206.23,139.582,682.772
724,0.724,724,0.046545,2.29569e-08,0,-1176.7,152.118,714.134
725,0.725,724,0.109651,5.16986e-06,0,-1146.08,165.164,745.78
726,0.726,727,0.120602,5.43317e-05,0,-1114.44,178.656,777.708
727,0.727,727,0.145587,5.45885e-06,0,-1081.86,192.52,809.906
728,0.728,727,0.416496,3.21366e-06,0,-1048.41,206.677,842.361
729,0.729,729,0.389089,2.27061e-05,0,-1014.17,221.043,875.062
730,0.73,731,0.216698,6.85193e-06,0,-979.231,235.53,907.998
731,0.731,732,0.159989,1.27583e-06,0,-943.687,250.048,941.154
732,0.732,733,0.147843,2.49132e-06,0,-907.634,264.501,974.515
733,0.733,736,0.057782,2.7727e-08,0,-871.177,278.797,1008.06
734,0.734,737,0.057636,4.51864e-07,0,-834.422,292.842,1041.78
735,0.735,738,0.224452,4.39082e-06,0,-797.475,306.544,1075.64
736,0.736,739,0.050171,8.89617e-08,0,-760.446,319.815,1109.61
737,0.737,741,0.044714,2.00954e-06,0,-723.445,332.569,1143.67
738,0.738,743,0.138443,0.00234414,0,-686.579,344.728,1177.79
739,0.739,744,0.042958,3.67514e-08,0,-649.953,356.221,1211.93
740,0.74,747,0.039234,3.8606e-08,0,-613.668,366.983,1246.04
741,0.741,749,0.040944,2.49996e-06,0,-577.825,376.958,1280.09
742,0.742,750,0.184192,8.28447e-06,0,-542.516,386.103,1314.03
743,0.743,753,0.156872,4.12287e-06,0,-507.83,394.378,1347.79
744,0.744,755,0.051389,2.88083e-06,0,-473.852,401.758,1381.33
745,0.745,758,0.055021,4.98833e-08,0,-440.658,408.228,1414.59
746,0.746,760,0.050515,5.28138e-08,0,-408.322,413.782,1447.49
747,0.747,760,0.229867,1.47673e-06,0,-376.909,418.428,1479.97
748,0.748,766,0.053188,1.17479e-07,0,-346.481,422.179,1511.95
749,0.749,768,0.157328,1.1196e-05,0,-317.095,425.065,1543.33
